device_id,cpu,cpu_best,cpu_level,cpu_desc,ram,ram_best,ram_level,ram_desc,screen,screen_best,screen_level,screen_desc,res_ratio,res_ratio_best,res_ratio_level,res_ratio_desc,weight,weight_level,weight_best,weight_desc
1466069,2.7GHz,"",77.04,"",16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,,,,
1466070,2.7GHz,"",77.04,"",16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,,,,
1466071,2.6GHz,"",69.07,"",16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,,,,
1466072,2.6GHz,"",69.07,"",16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,,,,
1466073,2.6GHz,"",69.07,"",16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,,,,
1466074,2.6GHz,"",69.07,"",16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,,,,
1466085,2.4GHz,"",52.34,"",8GB（8GB×1）,"",12.1,游戏流畅,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.7Kg,44.48,"",""
1466086,2.4GHz,"",52.34,"",16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.7Kg,44.48,"",""
1466087,2.9GHz,"",81.53,"",16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.7Kg,44.48,"",""
1466093,1.7GHz,"",24.03,"",16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.7Kg,44.48,"",""
1466486,3.2GHz,"",90.25,"",16GB,"",75.3,极速运行,,,,,1920x1080,"",42.46,全高清屏,2.3Kg,15.17,"",""
1466507,3.11GHz,"",84.69,"",16GB,"",75.3,极速运行,,,,,1920x1080,"",42.46,全高清屏,1.95Kg,27.83,"",""
1466508,3.11GHz,"",84.69,"",16GB,"",75.3,极速运行,,,,,1920x1080,"",42.46,全高清屏,1.95Kg,27.83,"",""
1466510,2.7GHz,"",77.04,"",16GB,"",75.3,极速运行,,,,,1920x1080,"",42.46,全高清屏,1.95Kg,27.83,"",""
1466519,2.4GHz,"",52.34,"",16GB（8GB×2）,"",75.3,极速运行,13.4英寸,"",7.21,13.4移动、办公,3840x2400,"",100,超高清屏,904g,98.41,"",""
1466601,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2240x1400,"",51.5,全高清屏,,,,
1466613,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2240x1400,"",51.5,全高清屏,,,,
1466614,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",1920x1200,"",48.44,全高清屏,,,,
1466615,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",1920x1200,"",48.44,全高清屏,,,,
1466621,2GHz,"",32.89,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1200,"",48.44,全高清屏,1.4Kg,76.4,"",""
1466634,2GHz,"",32.89,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2240x1400,"",51.5,全高清屏,1.34Kg,87.27,"",""
1466839,1.9GHz,"",27.19,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1466840,2.2GHz,"",42.32,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1467042,2GHz,"",32.89,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.44Kg,74.6,"",""
1467043,2GHz,"",32.89,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.44Kg,74.6,"",""
1467050,2GHz,"",32.89,"",16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.77Kg,41.31,"",""
1467052,2GHz,"",32.89,"",16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.77Kg,41.31,"",""
1467188,1.8GHz,"",26.75,"",8GB,"",12.1,游戏流畅,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.6Kg,53.76,"",""
1467190,1.8GHz,"",26.75,"",12GB,"",13.97,"",15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.6Kg,53.76,"",""
1467199,2.1GHz,"",39.34,"",8GB,"",12.1,游戏流畅,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.38Kg,83.14,"",""
1467241,3.2GHz,"",90.25,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.46Kg,71.75,"",""
1467242,3.5GHz,"",93.37,"",16GB（8GB×2）,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2560x1600,"",83.33,超高清屏,1.17Kg,94.36,"",""
1467250,3.2GHz,"",90.25,"",16GB（8GB×2）,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.89Kg,31.53,"",""
1467255,3.2GHz,"",90.25,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.93Kg,28.22,"",""
1467260,2.5GHz,"",62.13,"",16GB（8GB×2）,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.92Kg,28.54,"",""
1467264,3.2GHz,"",90.25,"",16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,2.58Kg,6.91,"",""
1467266,3.2GHz,"",90.25,"",32GB（16GB×2）,"",96.07,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,2.58Kg,6.91,"",""
1467270,3.2GHz,"",90.25,"",16GB（8GB×2）,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.59Kg,6.81,"",""
1467272,3.2GHz,"",90.25,"",32GB（16GB×2）,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.59Kg,6.81,"",""
1467296,2.7GHz,"",77.04,"",16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,2.58Kg,6.91,"",""
1467303,2.5GHz,"",62.13,"",16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,2.35Kg,14.67,"",""
1467309,2.5GHz,"",62.13,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.18Kg,20.32,"",""
1467319,2.5GHz,"",62.13,"",16GB（8GB×2）,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.53Kg,8.57,"",""
1467362,2.4GHz,"",52.34,"",8GB,"",12.1,游戏流畅,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.5Kg,64.2,"",""
1467574,2.2GHz,"",42.32,"",8GB,"",12.1,游戏流畅,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.52Kg,63.53,"",""
1467848,3.2GHz,"",90.25,"",16GB,"",75.3,极速运行,14.5英寸,"",42.93,14.5游戏、便捷,3072x1920,"",94.88,超高清屏,1.52Kg,63.53,"",""
1471000,,,,,64GB（32GB×2）,"",99.79,极速运行,18英寸,"",100,"",2560x1600,"",83.33,超高清屏,4.23Kg,0.81,"",""
1471001,,,,,64GB（32GB×2）,"",99.79,极速运行,18英寸,"",100,"",2560x1600,"",83.33,超高清屏,4.23Kg,0.81,"",""
1473517,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.55Kg,8.01,"",""
1473518,,,,,32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.7Kg,4.87,"",""
1473523,,,,,16GB（8GB×2）,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1473546,,,,,16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,2.4Kg,12.2,"",""
1473702,,,,,16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,2.25Kg,17.95,"",""
1473703,,,,,16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,2.25Kg,17.95,"",""
1473855,,,,,16GB,"",75.3,极速运行,17.3英寸,"",98.89,"",2560x1440,"",60.17,超高清屏,2.8Kg,3.88,"",""
1473856,,,,,16GB,"",75.3,极速运行,17.3英寸,"",98.89,"",2560x1440,"",60.17,超高清屏,2.8Kg,3.88,"",""
1473876,,,,,16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,2.3Kg,15.17,"",""
1473877,,,,,16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,2.3Kg,15.17,"",""
1473878,,,,,16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,2.3Kg,15.17,"",""
1473913,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,14.5英寸,"",42.93,14.5游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1473914,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,14.5英寸,"",42.93,14.5游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1473915,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,14.5英寸,"",42.93,14.5游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1473916,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,14.5英寸,"",42.93,14.5游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1473917,2.6GHz,"",69.07,"",32GB,"",96.07,极速运行,14.5英寸,"",42.93,14.5游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1473918,2.6GHz,"",69.07,"",32GB,"",96.07,极速运行,14.5英寸,"",42.93,14.5游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1473919,2.6GHz,"",69.07,"",32GB,"",96.07,极速运行,14.5英寸,"",42.93,14.5游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1473920,2.6GHz,"",69.07,"",32GB,"",96.07,极速运行,14.5英寸,"",42.93,14.5游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1473931,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2880x1620,"",83.69,超高清屏,1.57Kg,60.25,"",""
1473942,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.4Kg,76.4,"",""
1473946,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.4Kg,76.4,"",""
1475856,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.55Kg,8.01,"",""
1475857,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.55Kg,8.01,"",""
1475858,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.55Kg,8.01,"",""
1475859,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.55Kg,8.01,"",""
1475860,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.55Kg,8.01,"",""
1475861,,,,,32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.7Kg,4.87,"",""
1475879,,,,,16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,2.4Kg,12.2,"",""
1476113,1.7GHz,"",24.03,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.45Kg,73.23,"",""
1477801,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.4Kg,76.4,"",""
1477802,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.4Kg,76.4,"",""
1477906,,,,,16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.75Kg,42.79,"",""
1478050,,,,,16GB（8GB×2）,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.4Kg,76.4,"",""
1478149,,,,,16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.6Kg,53.76,"",""
1478150,2.2GHz,"",42.32,"",16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.6Kg,53.76,"",""
1478223,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",1920x1200,"",48.44,全高清屏,2.6Kg,6.28,"",""
1478224,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.6Kg,6.28,"",""
1478225,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.6Kg,6.28,"",""
1478226,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.6Kg,6.28,"",""
1478315,2.1GHz,"",39.34,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.45Kg,73.23,"",""
1478316,2.1GHz,"",39.34,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.45Kg,73.23,"",""
1478317,2.1GHz,"",39.34,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.45Kg,73.23,"",""
1480135,2.5GHz,"",62.13,"",16GB（8GB×2）,"",75.3,极速运行,17.3英寸,"",98.89,"",2560x1440,"",60.17,超高清屏,3Kg,2.68,"",""
1480136,2.5GHz,"",62.13,"",16GB（8GB×2）,"",75.3,极速运行,17.3英寸,"",98.89,"",2560x1440,"",60.17,超高清屏,3Kg,2.68,"",""
1480172,2.5GHz,"",62.13,"",32GB（16GB×2）,"",96.07,极速运行,,,,,"","",83.33,超高清屏,2.5Kg,8.89,"",""
1480173,2.5GHz,"",62.13,"",64GB（32GB×2）,"",99.79,极速运行,,,,,"","",83.33,超高清屏,2.5Kg,8.89,"",""
1480234,3.2GHz,"",90.25,"",16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,2.3Kg,15.17,"",""
1480266,2.5GHz,"",62.13,"",32GB（16GB×2）,"",96.07,极速运行,,,,,"","",83.33,超高清屏,2.5Kg,8.89,"",""
1480278,3GHz,"",83.53,"",16GB（8GB×2）,"",75.3,极速运行,17.3英寸,"",98.89,"",2560x1440,"",60.17,超高清屏,3Kg,2.68,"",""
1480279,3GHz,"",83.53,"",16GB（8GB×2）,"",75.3,极速运行,17.3英寸,"",98.89,"",2560x1440,"",60.17,超高清屏,3Kg,2.68,"",""
1490094,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.3Kg,88.18,"",""
1490095,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.3Kg,88.18,"",""
1490109,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",3200x2000,"",96.62,超高清屏,1.6Kg,53.76,"",""
1490110,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",3200x2000,"",96.62,超高清屏,1.6Kg,53.76,"",""
1490240,2.6GHz,"",69.07,"",16GB（8GB×2）,"",75.3,极速运行,13.4英寸,"",7.21,13.4移动、办公,2560x1600,"",83.33,超高清屏,,,,
1490260,,,,,16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,2.31Kg,14.96,"",""
1490261,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,2.31Kg,14.96,"",""
1490262,,,,,16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,2.31Kg,14.96,"",""
1490263,,,,,16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,2.1Kg,21.8,"",""
1490266,,,,,16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,2.31Kg,14.96,"",""
1490267,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,2.31Kg,14.96,"",""
1490269,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,17.3英寸,"",98.89,"",2560x1440,"",60.17,超高清屏,2.8Kg,3.88,"",""
1490270,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,17.3英寸,"",98.89,"",2560x1440,"",60.17,超高清屏,2.8Kg,3.88,"",""
1490514,2.2GHz,"",42.32,"",32GB,"",96.07,极速运行,17.3英寸,"",98.89,"",2560x1440,"",60.17,超高清屏,2.84Kg,3.6,"",""
1490515,2.2GHz,"",42.32,"",32GB,"",96.07,极速运行,17.3英寸,"",98.89,"",2560x1440,"",60.17,超高清屏,2.84Kg,3.6,"",""
1490518,2.2GHz,"",42.32,"",32GB,"",96.07,极速运行,17.3英寸,"",98.89,"",2560x1440,"",60.17,超高清屏,3.43Kg,1.13,"",""
1490523,2.2GHz,"",42.32,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",1920x1200,"",48.44,全高清屏,2.24Kg,18.52,"",""
1490524,2.5GHz,"",62.13,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.24Kg,18.52,"",""
1492660,,,,,16GB（8GB×2）,"",75.3,极速运行,,,,,1920x1080,"",42.46,全高清屏,2.4Kg,12.2,"",""
1492673,,,,,16GB（8GB×2）,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.2Kg,18.66,"",""
1492680,,,,,16GB（8GB×2）,"",75.3,极速运行,,,,,1920x1080,"",42.46,全高清屏,2.3Kg,15.17,"",""
1492729,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.4Kg,12.2,"",""
1492730,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.4Kg,12.2,"",""
1492929,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.4Kg,76.4,"",""
1492930,2.6GHz,"",69.07,"",32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.4Kg,76.4,"",""
1492931,2.4GHz,"",52.34,"",32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.4Kg,76.4,"",""
1492932,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.4Kg,76.4,"",""
1492933,2.4GHz,"",52.34,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.4Kg,76.4,"",""
1492934,2.4GHz,"",52.34,"",32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.4Kg,76.4,"",""
1492967,3.2GHz,"",90.25,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.4Kg,76.4,"",""
1492968,3.2GHz,"",90.25,"",32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.4Kg,76.4,"",""
1493478,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.8Kg,33.58,"",""
1493479,2.6GHz,"",69.07,"",32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.8Kg,33.58,"",""
1493480,2.4GHz,"",52.34,"",32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.8Kg,33.58,"",""
1493481,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.8Kg,33.58,"",""
1493482,2.4GHz,"",52.34,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.8Kg,33.58,"",""
1493483,2.4GHz,"",52.34,"",32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.8Kg,33.58,"",""
1493539,3.2GHz,"",90.25,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.8Kg,33.58,"",""
1493540,3.2GHz,"",90.25,"",32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.8Kg,33.58,"",""
1494551,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.4Kg,76.4,"",""
1494554,,,,,16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.7Kg,44.48,"",""
1494557,2GHz,"",32.89,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.4Kg,76.4,"",""
1494559,2GHz,"",32.89,"",16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.7Kg,44.48,"",""
1494576,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.55Kg,8.01,"",""
1495175,,,,,32GB,"",96.07,极速运行,17英寸,"",95.72,"",2560x1600,"",83.33,超高清屏,2.49Kg,9.84,"",""
1495176,,,,,32GB,"",96.07,极速运行,17英寸,"",95.72,"",2560x1600,"",83.33,超高清屏,2.49Kg,9.84,"",""
1496571,,,,,16GB（8GB×2）,"",75.3,极速运行,,,,,1920x1080,"",42.46,全高清屏,2.4Kg,12.2,"",""
1496572,,,,,16GB（8GB×2）,"",75.3,极速运行,,,,,2560x1440,"",60.17,超高清屏,2.4Kg,12.2,"",""
1496573,,,,,16GB（8GB×2）,"",75.3,极速运行,,,,,2560x1440,"",60.17,超高清屏,2.4Kg,12.2,"",""
1496574,,,,,16GB（8GB×2）,"",75.3,极速运行,,,,,2560x1440,"",60.17,超高清屏,2.4Kg,12.2,"",""
1496575,,,,,32GB（16GB×2）,"",96.07,极速运行,,,,,2560x1440,"",60.17,超高清屏,2.4Kg,12.2,"",""
1496580,,,,,32GB（16GB×2）,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.2Kg,18.66,"",""
1496584,,,,,16GB（8GB×2）,"",75.3,极速运行,,,,,1920x1080,"",42.46,全高清屏,2.3Kg,15.17,"",""
1496585,,,,,16GB（8GB×2）,"",75.3,极速运行,,,,,1920x1080,"",42.46,全高清屏,2.3Kg,15.17,"",""
1496586,,,,,16GB（8GB×2）,"",75.3,极速运行,,,,,2560x1440,"",60.17,超高清屏,2.3Kg,15.17,"",""
1496591,,,,,32GB,"",96.07,极速运行,17.3英寸,"",98.89,"",2560x1440,"",60.17,超高清屏,2.8Kg,3.88,"",""
1496592,,,,,32GB,"",96.07,极速运行,17.3英寸,"",98.89,"",2560x1440,"",60.17,超高清屏,2.8Kg,3.88,"",""
1508725,,,,,16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,1.79Kg,39.37,"",""
1508726,,,,,32GB,"",96.07,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,1.79Kg,39.37,"",""
1508727,,,,,16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,1.79Kg,39.37,"",""
1508729,,,,,16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,1.79Kg,39.37,"",""
1508730,,,,,32GB,"",96.07,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,1.79Kg,39.37,"",""
1508731,,,,,16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,1.79Kg,39.37,"",""
1508732,,,,,32GB,"",96.07,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,1.79Kg,39.37,"",""
1508743,,,,,16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.79Kg,39.37,"",""
1508763,,,,,16GB,"",75.3,极速运行,14.2英寸,"",41.31,14.2游戏、便捷,2560x1680,"",84.92,超高清屏,,,,
1508807,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.8Kg,3.88,"",""
1508811,,,,,32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.57Kg,7.72,"",""
1511479,,,,,16GB,"",75.3,极速运行,14.2英寸,"",41.31,14.2游戏、便捷,2560x1680,"",84.92,超高清屏,,,,
1511480,,,,,16GB,"",75.3,极速运行,14.2英寸,"",41.31,14.2游戏、便捷,2560x1680,"",84.92,超高清屏,,,,
1511795,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1200,"",48.44,全高清屏,1.39Kg,82.43,"",""
1511796,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1200,"",48.44,全高清屏,1.39Kg,82.43,"",""
1511797,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",1920x1200,"",48.44,全高清屏,1.7Kg,44.48,"",""
1511798,2.4GHz,"",52.34,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",1920x1200,"",48.44,全高清屏,1.7Kg,44.48,"",""
